EstacaoCodigo,NivelConsistencia,Data,TipoMedicaoChuvas,Maxima,Total,DiaMaxima,NumDiasDeChuva,Chuva01,Chuva02,Chuva03,Chuva04,Chuva05,Chuva06,Chuva07,Chuva08,Chuva09,Chuva10,Chuva11,Chuva12,Chuva13,Chuva14,Chuva15,Chuva16,Chuva17,Chuva18,Chuva19,Chuva20,Chuva21,Chuva22,Chuva23,Chuva24,Chuva25,Chuva26,Chuva27,Chuva28,Chuva29,Chuva30,Chuva31,Estacao,NumDiasSemChuva,Classificacao_Chuva,Ano
469001,2,1991-09-01,1,85.0,153.0,13.0,6,0.0,0.0,0.0,0.0,14.8,0.0,4.2,0.0,0.0,0.0,0.0,23.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,,Primavera,24,Normal,1991
469001,1,1991-09-01,1,85.0,153.0,13.0,6,0.0,0.0,0.0,0.0,14.8,0.0,4.2,0.0,0.0,0.0,0.0,23.8,85.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,,Primavera,24,Normal,1991
469001,2,1991-08-01,1,35.4,88.4,22.0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0,10.4,7.2,0.0,14.8,0.0,0.0,Inverno,24,Muito Seco,1991
469001,1,1991-08-01,1,35.4,88.4,22.0,7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,0.0,0.0,0.0,10.4,7.2,0.0,14.8,0.0,0.0,Inverno,24,Muito Seco,1991
469001,2,1991-07-01,1,49.6,86.8,19.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,Inverno,27,Muito Seco,1991
469001,1,1991-07-01,1,49.6,86.8,19.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,Inverno,27,Muito Seco,1991
469001,2,1991-06-01,1,61.4,278.79999999999995,14.0,9,0.0,17.8,24.2,28.2,0.0,60.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,61.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,57.4,0.0,0.0,0.0,23.8,0.0,0.0,,Inverno,21,Muito Chuvoso,1991
469001,1,1991-06-01,1,61.4,278.79999999999995,14.0,9,0.0,17.8,24.2,28.2,0.0,60.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,61.4,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,57.4,0.0,0.0,0.0,23.8,0.0,0.0,,Inverno,21,Muito Chuvoso,1991
469001,2,1991-05-01,1,65.0,405.8,4.0,16,45.0,5.0,0.0,65.0,10.0,0.0,50.0,47.0,0.0,10.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,53.6,8.6,0.0,2.4,0.0,0.0,0.0,25.0,0.0,12.6,37.6,0.0,3.2,9.4,Outono,15,Muito Chuvoso,1991
469001,1,1991-05-01,1,65.0,405.8,4.0,16,45.0,5.0,0.0,65.0,10.0,0.0,50.0,47.0,0.0,10.0,0.0,0.0,0.0,21.4,0.0,0.0,0.0,53.6,8.6,0.0,2.4,0.0,0.0,0.0,25.0,0.0,12.6,37.6,0.0,3.2,9.4,Outono,15,Muito Chuvoso,1991
469001,2,1991-04-01,1,72.4,359.0,25.0,13,0.0,0.0,0.0,5.2,0.0,4.4,0.0,21.4,3.8,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0.0,30.2,0.0,30.6,47.0,0.0,43.0,0.0,72.4,5.4,0.0,28.6,14.2,0.0,,Outono,17,Muito Chuvoso,1991
469001,1,1991-04-01,1,72.4,445.3999999999999,25.0,13,0.0,0.0,0.0,52.0,0.0,44.0,0.0,21.4,3.8,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0.0,30.2,0.0,30.6,47.0,0.0,43.0,0.0,72.4,5.4,0.0,28.6,14.2,0.0,,Outono,17,Muito Chuvoso,1991
469001,2,1991-03-01,1,75.0,375.79999999999995,27.0,16,4.0,25.0,0.0,36.4,0.0,6.8,0.0,12.6,0.0,12.4,41.4,8.6,25.0,9.4,0.0,0.0,0.0,45.4,0.0,0.0,32.0,11.6,0.0,0.0,0.0,0.0,75.0,5.2,25.0,0.0,0.0,Outono,15,Muito Chuvoso,1991
469001,1,1991-03-01,1,75.0,375.79999999999995,27.0,16,4.0,25.0,0.0,36.4,0.0,6.8,0.0,12.6,0.0,12.4,41.4,8.6,25.0,9.4,0.0,0.0,0.0,45.4,0.0,0.0,32.0,11.6,0.0,0.0,0.0,0.0,75.0,5.2,25.0,0.0,0.0,Outono,15,Muito Chuvoso,1991
469001,2,1991-02-01,1,39.2,311.40000000000003,12.0,18,38.6,11.4,0.0,0.0,26.2,0.0,23.8,13.6,11.4,0.0,0.0,39.2,10.8,11.4,13.6,0.0,8.8,16.2,18.4,6.6,0.0,18.4,0.0,0.0,16.8,8.2,18.0,0.0,,,,Verão,10,Muito Chuvoso,1991
469001,1,1991-02-01,1,39.2,311.40000000000003,12.0,18,38.6,11.4,0.0,0.0,26.2,0.0,23.8,13.6,11.4,0.0,0.0,39.2,10.8,11.4,13.6,0.0,8.8,16.2,18.4,6.6,0.0,18.4,0.0,0.0,16.8,8.2,18.0,0.0,,,,Verão,10,Muito Chuvoso,1991
469001,2,1991-01-01,1,45.0,264.0,10.0,17,0.0,16.8,8.2,14.4,10.6,0.0,0.0,0.0,0.0,45.0,39.2,13.4,0.0,0.0,0.0,0.0,4.6,11.8,0.0,32.0,0.0,8.0,11.6,5.4,0.0,6.2,11.8,0.0,14.4,0.0,10.6,Verão,14,Normal,1991
469001,1,1991-01-01,1,45.0,264.0,10.0,17,0.0,16.8,8.2,14.4,10.6,0.0,0.0,0.0,0.0,45.0,39.2,13.4,0.0,0.0,0.0,0.0,4.6,11.8,0.0,32.0,0.0,8.0,11.6,5.4,0.0,6.2,11.8,0.0,14.4,0.0,10.6,Verão,14,Normal,1991
469001,2,1990-12-01,1,88.2,360.4,5.0,16,7.6,0.0,8.6,0.0,88.2,0.0,0.0,0.0,0.0,40.8,0.0,0.0,38.8,0.0,0.0,25.0,13.8,0.0,29.6,8.2,0.0,36.0,14.0,25.0,0.0,5.4,4.2,0.0,0.0,8.8,6.4,Verão,15,Muito Chuvoso,1990
469001,1,1990-12-01,1,88.2,360.4,5.0,16,7.6,0.0,8.6,0.0,88.2,0.0,0.0,0.0,0.0,40.8,0.0,0.0,38.8,0.0,0.0,25.0,13.8,0.0,29.6,8.2,0.0,36.0,14.0,25.0,0.0,5.4,4.2,0.0,0.0,8.8,6.4,Verão,15,Muito Chuvoso,1990
469001,2,1990-11-01,1,49.0,285.6,30.0,13,6.8,0.0,0.0,0.0,0.0,0.0,7.6,0.0,8.0,0.0,0.0,0.0,19.2,0.0,43.4,16.8,8.4,0.0,16.4,0.0,32.4,0.0,0.0,37.4,0.0,27.2,0.0,0.0,13.0,49.0,,Primavera,17,Muito Chuvoso,1990
469001,1,1990-11-01,1,49.0,285.6,30.0,13,6.8,0.0,0.0,0.0,0.0,0.0,7.6,0.0,8.0,0.0,0.0,0.0,19.2,0.0,43.4,16.8,8.4,0.0,16.4,0.0,32.4,0.0,0.0,37.4,0.0,27.2,0.0,0.0,13.0,49.0,,Primavera,17,Muito Chuvoso,1990
469001,2,1990-10-01,1,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Primavera,31,Muito Seco,1990
469001,1,1990-10-01,1,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Primavera,31,Muito Seco,1990
469001,2,1990-09-01,1,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Primavera,30,Muito Seco,1990
469001,1,1990-09-01,1,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Primavera,30,Muito Seco,1990
469001,2,1990-08-01,1,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inverno,31,Muito Seco,1990
469001,1,1990-08-01,1,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inverno,31,Muito Seco,1990
469001,2,1990-07-01,1,34.0,202.59999999999997,28.0,14,0.0,25.0,0.0,8.8,0.0,13.0,7.0,5.0,14.0,11.0,15.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,27.8,0.0,0.0,3.2,0.0,34.0,0.0,0.0,0.0,Inverno,17,Normal,1990
469001,1,1990-07-01,1,34.0,202.59999999999997,28.0,14,0.0,25.0,0.0,8.8,0.0,13.0,7.0,5.0,14.0,11.0,15.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,0.0,27.8,0.0,0.0,3.2,0.0,34.0,0.0,0.0,0.0,Inverno,17,Normal,1990
469001,2,1990-06-01,1,25.0,196.0,8.0,13,20.0,23.0,18.0,22.0,0.0,0.0,2.6,25.0,0.0,0.0,0.0,15.0,12.0,0.0,20.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,2.4,0.0,0.0,8.0,0.0,0.0,,Inverno,17,Normal,1990
469001,1,1990-06-01,1,25.0,196.0,8.0,13,20.0,23.0,18.0,22.0,0.0,0.0,2.6,25.0,0.0,0.0,0.0,15.0,12.0,0.0,20.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,10.0,2.4,0.0,0.0,8.0,0.0,0.0,,Inverno,17,Normal,1990
469001,2,1990-05-01,1,37.0,230.8,4.0,14,6.4,15.2,0.0,37.0,1.2,30.6,0.0,12.0,0.0,13.4,0.0,12.0,0.0,0.0,25.0,0.0,0.0,10.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,28.0,0.0,6.8,0.0,Outono,17,Normal,1990
469001,1,1990-05-01,1,100.0,320.8,18.0,14,6.4,15.2,0.0,37.0,1.2,30.6,0.0,12.0,0.0,13.4,0.0,12.0,0.0,0.0,25.0,0.0,0.0,100.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,28.0,0.0,6.8,0.0,Outono,17,Muito Chuvoso,1990
469001,2,1990-04-01,1,114.8,271.20000000000005,18.0,11,0.0,0.0,0.0,0.0,15.4,12.0,0.0,0.0,23.2,0.0,20.6,15.4,0.0,0.0,28.8,0.0,0.0,114.8,0.0,0.0,0.0,8.6,0.0,11.0,0.0,0.0,0.0,4.4,0.0,17.0,,Outono,19,Muito Chuvoso,1990
469001,1,1990-04-01,1,114.8,271.20000000000005,18.0,11,0.0,0.0,0.0,0.0,15.4,12.0,0.0,0.0,23.2,0.0,20.6,15.4,0.0,0.0,28.8,0.0,0.0,114.8,0.0,0.0,0.0,8.6,0.0,11.0,0.0,0.0,0.0,4.4,0.0,17.0,,Outono,19,Muito Chuvoso,1990
469001,2,1990-03-01,1,83.2,268.59999999999997,21.0,10,0.0,0.0,0.0,82.0,0.0,0.0,12.2,14.0,0.0,0.0,12.8,0.0,0.0,21.0,0.0,0.0,30.8,0.0,0.0,0.0,83.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,8.0,0.0,3.4,Outono,21,Muito Chuvoso,1990
469001,1,1990-03-01,1,83.2,268.59999999999997,21.0,10,0.0,0.0,0.0,82.0,0.0,0.0,12.2,14.0,0.0,0.0,12.8,0.0,0.0,21.0,0.0,0.0,30.8,0.0,0.0,0.0,83.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,8.0,0.0,3.4,Outono,21,Muito Chuvoso,1990
469001,2,1990-02-01,1,79.2,273.4,12.0,12,13.2,20.8,0.0,0.0,20.2,0.0,32.8,0.0,8.4,14.6,0.0,79.2,0.0,26.4,0.0,0.0,39.8,0.0,2.2,0.0,0.0,3.0,0.0,12.8,0.0,0.0,0.0,0.0,,,,Verão,16,Muito Chuvoso,1990
469001,1,1990-02-01,1,79.2,273.4,12.0,12,13.2,20.8,0.0,0.0,20.2,0.0,32.8,0.0,8.4,14.6,0.0,79.2,0.0,26.4,0.0,0.0,39.8,0.0,2.2,0.0,0.0,3.0,0.0,12.8,0.0,0.0,0.0,0.0,,,,Verão,16,Muito Chuvoso,1990
469001,2,1990-01-01,1,55.2,294.0,20.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,45.0,0.0,0.0,24.6,0.0,0.0,16.0,0.0,0.0,0.0,16.4,55.2,0.0,0.0,0.0,23.2,0.0,40.6,45.6,0.0,0.0,25.0,0.0,Verão,21,Muito Chuvoso,1990
469001,1,1990-01-01,1,55.2,294.0,20.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,45.0,0.0,0.0,24.6,0.0,0.0,16.0,0.0,0.0,0.0,16.4,55.2,0.0,0.0,0.0,23.2,0.0,40.6,45.6,0.0,0.0,25.0,0.0,Verão,21,Muito Chuvoso,1990
469001,2,1989-12-01,1,39.0,228.00000000000003,1.0,12,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,0.0,22.8,0.0,13.2,0.0,0.0,20.8,4.0,10.8,6.2,0.0,0.0,15.6,33.0,11.8,0.0,0.0,0.0,0.0,14.4,Verão,19,Normal,1989
469001,1,1989-12-01,1,39.0,228.00000000000003,1.0,12,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,0.0,22.8,0.0,13.2,0.0,0.0,20.8,4.0,10.8,6.2,0.0,0.0,15.6,33.0,11.8,0.0,0.0,0.0,0.0,14.4,Verão,19,Normal,1989
469001,2,1989-11-01,1,100.0,277.2,3.0,6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,45.2,0.0,0.0,0.0,55.6,0.0,0.0,5.8,0.0,0.0,0.0,0.0,,Primavera,24,Muito Chuvoso,1989
469001,1,1989-11-01,1,100.0,277.2,3.0,6,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,45.2,0.0,0.0,0.0,55.6,0.0,0.0,5.8,0.0,0.0,0.0,0.0,,Primavera,24,Muito Chuvoso,1989
469001,2,1989-10-01,1,65.4,369.0,13.0,13,7.4,0.0,0.0,1.0,33.0,11.0,0.0,0.0,0.0,52.4,0.0,0.0,65.4,1.2,23.2,0.0,32.2,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,35.4,44.0,0.0,30.0,0.0,0.0,Primavera,18,Muito Chuvoso,1989
469001,1,1989-10-01,1,65.4,369.0,13.0,13,7.4,0.0,0.0,1.0,33.0,11.0,0.0,0.0,0.0,52.4,0.0,0.0,65.4,1.2,23.2,0.0,32.2,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,35.4,44.0,0.0,30.0,0.0,0.0,Primavera,18,Muito Chuvoso,1989
469001,2,1989-09-01,1,34.2,72.60000000000001,15.0,3,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,,Primavera,27,Muito Seco,1989
469001,1,1989-09-01,1,34.2,72.60000000000001,15.0,3,0.0,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,,Primavera,27,Muito Seco,1989
469001,2,1989-08-01,1,58.0,217.39999999999998,11.0,9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,58.0,0.0,0.0,0.0,0.0,24.4,31.2,0.0,0.0,0.0,2.4,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,Inverno,22,Normal,1989
469001,1,1989-08-01,1,58.0,217.39999999999998,11.0,9,4.4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,58.0,0.0,0.0,0.0,0.0,24.4,31.2,0.0,0.0,0.0,2.4,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,Inverno,22,Normal,1989
469001,2,1989-07-01,1,36.6,75.6,23.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,36.6,0.0,14.4,0.0,9.4,0.0,2.0,6.8,0.0,Inverno,25,Muito Seco,1989
469001,1,1989-07-01,1,36.6,75.6,23.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,36.6,0.0,14.4,0.0,9.4,0.0,2.0,6.8,0.0,Inverno,25,Muito Seco,1989
469001,2,1989-06-01,1,43.0,261.40000000000003,17.0,23,4.0,0.0,2.4,36.8,0.0,14.2,0.0,1.4,8.0,0.0,0.4,8.2,8.4,0.0,8.6,21.4,43.0,0.2,2.8,0.2,0.0,5.8,33.2,17.2,0.0,13.8,9.2,9.0,10.2,3.0,,Inverno,7,Normal,1989
469001,1,1989-06-01,1,43.0,261.40000000000003,17.0,23,4.0,0.0,2.4,36.8,0.0,14.2,0.0,1.4,8.0,0.0,0.4,8.2,8.4,0.0,8.6,21.4,43.0,0.2,2.8,0.2,0.0,5.8,33.2,17.2,0.0,13.8,9.2,9.0,10.2,3.0,,Inverno,7,Normal,1989
469001,2,1989-05-01,1,51.2,224.59999999999997,1.0,17,51.2,5.4,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,2.2,16.4,25.8,12.2,4.6,4.0,20.4,0.0,0.0,30.0,18.4,4.4,1.0,3.2,0.0,0.0,0.0,Outono,14,Normal,1989
469001,1,1989-05-01,1,51.2,224.59999999999997,1.0,17,51.2,5.4,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,2.2,16.4,25.8,12.2,4.6,4.0,20.4,0.0,0.0,30.0,18.4,4.4,1.0,3.2,0.0,0.0,0.0,Outono,14,Normal,1989
469001,2,1989-04-01,1,68.7,293.0,13.0,23,0.0,23.4,0.0,5.2,4.6,1.6,0.4,0.4,0.2,0.0,0.6,44.3,68.7,0.0,0.0,0.1,2.4,2.2,29.3,3.7,4.4,9.6,11.0,32.6,13.4,0.0,9.3,0.2,0.0,25.4,,Outono,7,Muito Chuvoso,1989
469001,1,1989-04-01,1,68.7,293.0,13.0,23,0.0,23.4,0.0,5.2,4.6,1.6,0.4,0.4,0.2,0.0,0.6,44.3,68.7,0.0,0.0,0.1,2.4,2.2,29.3,3.7,4.4,9.6,11.0,32.6,13.4,0.0,9.3,0.2,0.0,25.4,,Outono,7,Muito Chuvoso,1989
469001,2,1989-03-01,1,80.0,381.2,17.0,22,7.2,11.4,0.6,7.5,29.4,31.2,8.4,0.0,5.4,0.2,0.0,2.0,35.8,0.0,6.8,1.2,80.0,0.0,0.0,0.2,19.7,0.7,19.8,59.5,20.9,0.0,0.0,0.0,32.5,0.8,0.0,Outono,9,Muito Chuvoso,1989
469001,1,1989-03-01,1,119.7,481.2,21.0,22,7.2,11.4,0.6,7.5,29.4,31.2,8.4,0.0,5.4,0.2,0.0,2.0,35.8,0.0,6.8,1.2,80.0,0.0,0.0,0.2,119.7,0.7,19.8,59.5,20.9,0.0,0.0,0.0,32.5,0.8,0.0,Outono,9,Muito Chuvoso,1989
469001,2,1989-02-01,1,46.2,124.9,19.0,18,4.8,6.8,6.8,0.0,2.2,7.2,6.2,2.6,0.0,6.8,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.0,46.2,0.0,0.0,9.6,6.2,3.5,5.8,0.8,3.2,0.0,,,,Verão,10,Muito Seco,1989
469001,1,1989-02-01,1,46.2,124.9,19.0,18,4.8,6.8,6.8,0.0,2.2,7.2,6.2,2.6,0.0,6.8,0.0,0.0,1.0,0.0,5.0,0.2,0.0,0.0,46.2,0.0,0.0,9.6,6.2,3.5,5.8,0.8,3.2,0.0,,,,Verão,10,Muito Seco,1989
469001,2,1989-01-01,1,8.2,91.8,29.0,16,4.2,0.0,7.4,0.0,0.0,6.6,0.0,4.4,0.0,6.4,0.0,0.0,0.0,4.6,0.0,6.0,7.0,0.0,7.0,0.0,6.8,0.0,7.0,0.0,2.6,0.0,4.0,6.6,8.2,3.0,0.0,Verão,15,Muito Seco,1989
469001,1,1989-01-01,1,8.2,91.8,29.0,16,4.2,0.0,7.4,0.0,0.0,6.6,0.0,4.4,0.0,6.4,0.0,0.0,0.0,4.6,0.0,6.0,7.0,0.0,7.0,0.0,6.8,0.0,7.0,0.0,2.6,0.0,4.0,6.6,8.2,3.0,0.0,Verão,15,Muito Seco,1989
469001,2,1988-12-01,1,7.0,56.0,25.0,10,0.0,6.6,6.4,0.0,6.2,0.0,6.8,0.0,5.2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.4,0.0,0.0,0.0,2.6,Verão,21,Muito Seco,1988
469001,1,1988-12-01,1,7.0,56.0,25.0,10,0.0,6.6,6.4,0.0,6.2,0.0,6.8,0.0,5.2,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.4,0.0,0.0,0.0,2.6,Verão,21,Muito Seco,1988
469001,2,1988-11-01,1,7.2,53.0,8.0,9,0.0,0.0,0.0,3.2,0.0,0.0,0.0,7.2,0.0,6.8,0.0,0.0,0.0,6.4,0.0,7.0,0.0,3.2,0.0,6.8,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,,Primavera,21,Muito Seco,1988
469001,1,1988-11-01,1,7.2,53.0,8.0,9,0.0,0.0,0.0,3.2,0.0,0.0,0.0,7.2,0.0,6.8,0.0,0.0,0.0,6.4,0.0,7.0,0.0,3.2,0.0,6.8,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,,Primavera,21,Muito Seco,1988
469001,2,1988-10-01,1,7.4,56.8,3.0,9,0.0,0.0,7.4,7.0,6.8,6.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,6.4,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Primavera,22,Muito Seco,1988
469001,1,1988-10-01,1,7.4,56.8,3.0,9,0.0,0.0,7.4,7.0,6.8,6.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,6.4,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,Primavera,22,Muito Seco,1988
469001,2,1988-09-01,1,7.2,53.2,11.0,9,0.0,6.4,6.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,7.2,0.0,0.0,0.0,2.4,6.8,0.0,0.0,0.0,5.0,7.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Primavera,21,Muito Seco,1988
469001,1,1988-09-01,1,7.2,53.2,11.0,9,0.0,6.4,6.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,7.2,0.0,0.0,0.0,2.4,6.8,0.0,0.0,0.0,5.0,7.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Primavera,21,Muito Seco,1988
469001,2,1988-08-01,1,6.2,12.600000000000001,30.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,Inverno,28,Muito Seco,1988
469001,1,1988-08-01,1,6.2,12.600000000000001,30.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,Inverno,28,Muito Seco,1988
469001,2,1988-07-01,1,7.0,46.4,6.0,7,6.6,0.0,0.0,6.2,0.0,7.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,Inverno,24,Muito Seco,1988
469001,1,1988-07-01,1,7.0,46.4,6.0,7,6.6,0.0,0.0,6.2,0.0,7.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,Inverno,24,Muito Seco,1988
469001,2,1988-06-01,1,7.4,32.4,23.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.0,0.0,4.6,0.0,0.0,7.2,0.0,0.0,7.4,0.0,0.0,6.8,0.0,0.0,0.0,0.0,,Inverno,24,Muito Seco,1988
469001,1,1988-06-01,1,7.4,32.4,23.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.0,0.0,4.6,0.0,0.0,7.2,0.0,0.0,7.4,0.0,0.0,6.8,0.0,0.0,0.0,0.0,,Inverno,24,Muito Seco,1988
469001,2,1988-05-01,1,7.4,109.4,5.0,19,0.0,7.2,4.6,0.0,7.4,7.2,7.0,0.0,0.8,0.0,1.2,3.2,0.0,7.2,0.0,0.0,6.8,0.0,5.8,1.0,0.0,7.0,0.0,7.2,7.2,7.4,7.0,6.8,0.0,7.4,0.0,Outono,12,Muito Seco,1988
